Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
25.201,-0.249,1.004,0.514,0.063,-0.153,-0.029,86.599,-2.107,-2.631,0.817,0.538,162.341,"-2.486
"
25.453,-0.233,1.009,0.498,0.028,-0.153,-0.035,86.630,-2.184,-3.124,0.815,0.518,163.772,"-2.502
"
25.705,-0.217,1.013,0.492,0.033,-0.153,-0.032,86.661,-2.159,-3.389,0.810,0.503,165.212,"-2.508
"
25.956,-0.208,1.014,0.493,0.033,-0.152,-0.035,86.691,-2.107,-3.095,0.801,0.496,166.659,"-2.507
"
26.208,-0.205,1.015,0.500,0.043,-0.155,-0.035,86.719,-2.139,-3.021,0.827,0.497,168.108,"-2.500
"
26.460,-0.205,1.015,0.523,0.033,-0.155,-0.030,86.745,-2.013,-2.648,0.839,0.510,169.553,"-2.477
"
26.711,-0.210,1.016,0.554,0.038,-0.159,-0.037,86.770,-2.109,-2.364,0.868,0.529,170.989,"-2.446
"
26.963,-0.214,1.018,0.575,0.052,-0.157,-0.028,86.793,-2.204,-2.240,0.875,0.551,172.412,"-2.425
"
27.215,-0.222,1.017,0.591,0.039,-0.159,-0.033,86.818,-2.236,-2.039,0.876,0.569,173.823,"-2.409
"
27.466,-0.226,1.018,0.601,0.052,-0.159,-0.039,86.842,-2.204,-2.084,0.882,0.586,175.225,"-2.399
"
27.718,-0.226,1.018,0.606,0.051,-0.158,-0.033,86.868,-2.210,-2.256,0.878,0.598,176.618,"-2.394
"
27.970,-0.221,1.017,0.603,0.051,-0.156,-0.045,86.894,-2.010,-2.600,0.863,0.602,178.006,"-2.397
"
28.221,-0.214,1.015,0.595,0.040,-0.153,-0.033,86.921,-1.970,-2.828,0.829,0.601,179.394,"-2.405
"
28.473,-0.206,1.014,0.587,0.045,-0.154,-0.037,86.949,-1.833,-3.089,0.826,0.594,180.784,"-2.413
"
28.724,-0.197,1.012,0.574,0.035,-0.149,-0.026,86.978,-1.843,-3.142,0.793,0.585,182.178,"-2.426
"
28.976,-0.193,1.011,0.569,0.034,-0.150,-0.028,87.007,-1.935,-3.055,0.777,0.577,183.578,"-2.431
"
29.227,-0.192,1.010,0.574,0.047,-0.151,-0.037,87.035,-1.905,-2.950,0.790,0.573,184.981,"-2.426
"
29.479,-0.194,1.009,0.577,0.037,-0.152,-0.034,87.062,-1.929,-2.616,0.793,0.575,186.385,"-2.423
"
29.731,-0.194,1.009,0.579,0.050,-0.153,-0.030,87.089,-1.939,-2.791,0.808,0.577,187.788,"-2.421
"
29.982,-0.193,1.012,0.576,0.048,-0.154,-0.025,87.117,-2.190,-2.893,0.821,0.577,189.190,"-2.424
"
30.234,-0.189,1.018,0.564,0.040,-0.155,-0.037,87.145,-2.436,-3.062,0.831,0.573,190.592,"-2.436
"
30.485,-0.184,1.025,0.559,0.047,-0.154,-0.026,87.173,-2.529,-3.265,0.850,0.566,191.999,"-2.441
"
30.737,-0.182,1.029,0.555,0.030,-0.161,-0.041,87.204,-2.493,-3.203,0.871,0.560,193.503,"-2.445
"
30.989,-0.182,1.030,0.554,0.030,-0.162,-0.043,87.232,-2.450,-3.198,0.910,0.556,194.916,"-2.446
"
31.240,-0.183,1.034,0.558,0.028,-0.161,-0.032,87.260,-2.491,-3.019,0.915,0.557,196.330,"-2.442
"
31.492,-0.190,1.034,0.560,0.038,-0.160,-0.036,87.287,-2.399,-2.576,0.895,0.558,197.743,"-2.440
"
31.744,-0.197,1.033,0.563,0.049,-0.162,-0.039,87.314,-2.313,-2.374,0.923,0.560,199.155,"-2.437
"
31.995,-0.199,1.030,0.567,0.058,-0.163,-0.039,87.341,-2.141,-2.583,0.933,0.563,200.566,"-2.433
"
32.247,-0.194,1.026,0.567,0.052,-0.160,-0.036,87.368,-2.010,-3.088,0.929,0.566,201.975,"-2.433
"
32.499,-0.184,1.024,0.563,0.039,-0.162,-0.032,87.396,-1.935,-3.613,0.918,0.566,203.383,"-2.437
"
32.750,-0.176,1.022,0.560,0.028,-0.159,-0.031,87.424,-1.849,-3.666,0.889,0.563,204.793,"-2.440
"
33.002,-0.173,1.020,0.559,0.028,-0.155,-0.033,87.452,-1.932,-3.272,0.864,0.560,206.204,"-2.441
"
33.253,-0.175,1.019,0.564,0.044,-0.156,-0.034,87.479,-1.959,-2.981,0.854,0.561,207.615,"-2.436
"
33.505,-0.178,1.016,0.572,0.050,-0.155,-0.036,87.506,-1.932,-2.930,0.844,0.566,209.025,"-2.428
"
